2023-03-26 21:19:10,752	32k	INFO	====> Epoch: 44
2023-03-26 21:19:24,993	32k	INFO	====> Epoch: 45
2023-03-26 21:19:39,169	32k	INFO	====> Epoch: 46
2023-03-26 21:19:53,499	32k	INFO	====> Epoch: 47
2023-03-26 21:20:07,470	32k	INFO	====> Epoch: 48
2023-03-26 21:20:21,624	32k	INFO	====> Epoch: 49
2023-03-26 21:20:35,622	32k	INFO	====> Epoch: 50
2023-03-26 21:20:40,746	32k	INFO	Train Epoch: 51 [0%]
2023-03-26 21:20:40,747	32k	INFO	[2.3608195781707764, 2.3594930171966553, 12.412796020507812, 20.476472854614258, 0.9262144565582275, 800, 9.937691023999092e-05]
2023-03-26 21:20:50,393	32k	INFO	====> Epoch: 51
2023-03-26 21:21:04,476	32k	INFO	====> Epoch: 52
2023-03-26 21:21:18,554	32k	INFO	====> Epoch: 53
2023-03-26 21:21:32,722	32k	INFO	====> Epoch: 54
2023-03-26 21:21:46,635	32k	INFO	====> Epoch: 55
2023-03-26 21:22:00,386	32k	INFO	====> Epoch: 56
2023-03-26 21:22:14,438	32k	INFO	====> Epoch: 57
2023-03-26 21:22:28,874	32k	INFO	====> Epoch: 58
2023-03-26 21:22:43,059	32k	INFO	====> Epoch: 59
2023-03-26 21:22:57,297	32k	INFO	====> Epoch: 60
2023-03-26 21:23:11,709	32k	INFO	====> Epoch: 61
2023-03-26 21:23:25,687	32k	INFO	====> Epoch: 62
2023-03-26 21:23:35,337	32k	INFO	Train Epoch: 63 [50%]
2023-03-26 21:23:35,338	32k	INFO	[2.138727903366089, 2.5707292556762695, 13.181368827819824, 20.469266891479492, 0.8435636162757874, 1000, 9.922794731438052e-05]
2023-03-26 21:23:41,739	32k	INFO	Saving model and optimizer state at iteration 63 to ./logs/32k/G_1000.pth
2023-03-26 21:23:43,298	32k	INFO	Saving model and optimizer state at iteration 63 to ./logs/32k/D_1000.pth
2023-03-26 21:23:48,997	32k	INFO	====> Epoch: 63
2023-03-26 21:24:03,059	32k	INFO	====> Epoch: 64
2023-03-26 21:24:17,331	32k	INFO	====> Epoch: 65
2023-03-26 21:24:31,614	32k	INFO	====> Epoch: 66
2023-03-26 21:24:45,732	32k	INFO	====> Epoch: 67
2023-03-26 21:25:00,191	32k	INFO	====> Epoch: 68
2023-03-26 21:25:14,507	32k	INFO	====> Epoch: 69
2023-03-26 21:25:29,607	32k	INFO	====> Epoch: 70
2023-03-26 21:25:43,695	32k	INFO	====> Epoch: 71
2023-03-26 21:25:57,846	32k	INFO	====> Epoch: 72
2023-03-26 21:26:11,910	32k	INFO	====> Epoch: 73
2023-03-26 21:26:25,712	32k	INFO	====> Epoch: 74
2023-03-26 21:26:39,879	32k	INFO	====> Epoch: 75
2023-03-26 21:26:45,094	32k	INFO	Train Epoch: 76 [0%]
2023-03-26 21:26:45,095	32k	INFO	[2.25687313079834, 2.739090919494629, 12.661508560180664, 20.04776954650879, 0.7191486358642578, 1200, 9.906682277864462e-05]
2023-03-26 21:26:54,837	32k	INFO	====> Epoch: 76
2023-03-26 21:27:09,086	32k	INFO	====> Epoch: 77
2023-03-26 21:27:22,995	32k	INFO	====> Epoch: 78
2023-03-26 21:27:36,964	32k	INFO	====> Epoch: 79
2023-03-26 21:27:50,928	32k	INFO	====> Epoch: 80
2023-03-26 21:28:04,987	32k	INFO	====> Epoch: 81
2023-03-26 21:28:19,114	32k	INFO	====> Epoch: 82
2023-03-26 21:28:33,330	32k	INFO	====> Epoch: 83
2023-03-26 21:28:47,303	32k	INFO	====> Epoch: 84
2023-03-26 21:29:01,470	32k	INFO	====> Epoch: 85
2023-03-26 21:29:15,754	32k	INFO	====> Epoch: 86
2023-03-26 21:29:29,905	32k	INFO	====> Epoch: 87
2023-03-26 21:29:39,095	32k	INFO	Train Epoch: 88 [50%]
2023-03-26 21:29:39,096	32k	INFO	[2.1942646503448486, 2.6089859008789062, 13.385412216186523, 19.28927993774414, 0.8468999862670898, 1400, 9.891832466458178e-05]
2023-03-26 21:29:44,596	32k	INFO	====> Epoch: 88
2023-03-26 21:29:58,786	32k	INFO	====> Epoch: 89
2023-03-26 21:30:12,877	32k	INFO	====> Epoch: 90
2023-03-26 21:30:26,981	32k	INFO	====> Epoch: 91
2023-03-26 21:30:41,424	32k	INFO	====> Epoch: 92
2023-03-26 21:30:55,955	32k	INFO	====> Epoch: 93
2023-03-26 21:31:10,305	32k	INFO	====> Epoch: 94
2023-03-26 21:31:24,356	32k	INFO	====> Epoch: 95
2023-03-26 21:31:39,044	32k	INFO	====> Epoch: 96
2023-03-26 21:31:53,194	32k	INFO	====> Epoch: 97
2023-03-26 21:32:07,481	32k	INFO	====> Epoch: 98
2023-03-26 21:32:21,596	32k	INFO	====> Epoch: 99
2023-03-26 21:32:35,947	32k	INFO	====> Epoch: 100
2023-03-26 21:32:41,432	32k	INFO	Train Epoch: 101 [0%]
2023-03-26 21:32:41,433	32k	INFO	[2.3012735843658447, 2.410977602005005, 12.366876602172852, 19.402971267700195, 0.4325203001499176, 1600, 9.875770288847208e-05]
2023-03-26 21:32:51,049	32k	INFO	====> Epoch: 101
2023-03-26 21:33:05,161	32k	INFO	====> Epoch: 102
2023-03-26 21:33:19,176	32k	INFO	====> Epoch: 103
2023-03-26 21:33:33,119	32k	INFO	====> Epoch: 104
2023-03-26 21:33:46,991	32k	INFO	====> Epoch: 105
2023-03-26 21:34:01,176	32k	INFO	====> Epoch: 106
2023-03-26 21:34:15,363	32k	INFO	====> Epoch: 107
2023-03-26 21:34:29,367	32k	INFO	====> Epoch: 108
2023-03-26 21:34:43,493	32k	INFO	====> Epoch: 109
2023-03-26 21:34:57,520	32k	INFO	====> Epoch: 110
2023-03-26 21:35:11,309	32k	INFO	====> Epoch: 111
2023-03-26 21:35:25,299	32k	INFO	====> Epoch: 112
2023-03-26 21:35:34,528	32k	INFO	Train Epoch: 113 [50%]
2023-03-26 21:35:34,529	32k	INFO	[2.283383369445801, 2.4907712936401367, 12.054898262023926, 19.540891647338867, 0.7396284937858582, 1800, 9.86096681355974e-05]
2023-03-26 21:35:39,654	32k	INFO	====> Epoch: 113
2023-03-26 21:35:53,731	32k	INFO	====> Epoch: 114
2023-03-26 21:36:07,831	32k	INFO	====> Epoch: 115
2023-03-26 21:36:21,968	32k	INFO	====> Epoch: 116
2023-03-26 21:36:35,874	32k	INFO	====> Epoch: 117
2023-03-26 21:36:49,914	32k	INFO	====> Epoch: 118
2023-03-26 21:37:03,648	32k	INFO	====> Epoch: 119
2023-03-26 21:37:17,471	32k	INFO	====> Epoch: 120
2023-03-26 21:37:31,506	32k	INFO	====> Epoch: 121
2023-03-26 21:37:45,345	32k	INFO	====> Epoch: 122
2023-03-26 21:37:59,222	32k	INFO	====> Epoch: 123
2023-03-26 21:38:13,167	32k	INFO	====> Epoch: 124
2023-03-26 21:38:27,070	32k	INFO	====> Epoch: 125
2023-03-26 21:38:32,163	32k	INFO	Train Epoch: 126 [0%]
2023-03-26 21:38:32,164	32k	INFO	[2.195497751235962, 2.5594773292541504, 12.983654975891113, 19.5129451751709, 0.7413238883018494, 2000, 9.84495475503445e-05]
2023-03-26 21:38:38,363	32k	INFO	Saving model and optimizer state at iteration 126 to ./logs/32k/G_2000.pth
2023-03-26 21:38:39,810	32k	INFO	Saving model and optimizer state at iteration 126 to ./logs/32k/D_2000.pth
2023-03-26 21:38:49,619	32k	INFO	====> Epoch: 126
2023-03-26 21:39:03,543	32k	INFO	====> Epoch: 127
2023-03-26 21:39:17,572	32k	INFO	====> Epoch: 128
2023-03-26 21:39:31,406	32k	INFO	====> Epoch: 129
2023-03-26 21:39:45,365	32k	INFO	====> Epoch: 130
2023-03-26 21:39:59,407	32k	INFO	====> Epoch: 131
2023-03-26 21:40:13,251	32k	INFO	====> Epoch: 132
2023-03-26 21:40:27,105	32k	INFO	====> Epoch: 133
2023-03-26 21:40:41,220	32k	INFO	====> Epoch: 134
2023-03-26 21:40:55,089	32k	INFO	====> Epoch: 135
2023-03-26 21:41:09,232	32k	INFO	====> Epoch: 136
2023-03-26 21:41:23,064	32k	INFO	====> Epoch: 137
2023-03-26 21:41:32,249	32k	INFO	Train Epoch: 138 [50%]
2023-03-26 21:41:32,250	32k	INFO	[2.304372549057007, 2.415717840194702, 12.335868835449219, 18.03325843811035, 0.7358651757240295, 2200, 9.830197471282419e-05]
2023-03-26 21:41:37,633	32k	INFO	====> Epoch: 138
2023-03-26 21:41:51,481	32k	INFO	====> Epoch: 139
2023-03-26 21:42:05,650	32k	INFO	====> Epoch: 140
2023-03-26 21:42:19,649	32k	INFO	====> Epoch: 141
2023-03-26 21:42:33,613	32k	INFO	====> Epoch: 142
2023-03-26 21:42:47,538	32k	INFO	====> Epoch: 143
2023-03-26 21:43:01,417	32k	INFO	====> Epoch: 144
2023-03-26 21:43:15,352	32k	INFO	====> Epoch: 145
2023-03-26 21:43:29,238	32k	INFO	====> Epoch: 146
2023-03-26 21:43:43,192	32k	INFO	====> Epoch: 147
2023-03-26 21:43:57,008	32k	INFO	====> Epoch: 148
2023-03-26 21:44:11,400	32k	INFO	====> Epoch: 149
2023-03-26 21:44:25,572	32k	INFO	====> Epoch: 150
2023-03-26 21:44:31,472	32k	INFO	Train Epoch: 151 [0%]
2023-03-26 21:44:31,473	32k	INFO	[2.2774925231933594, 2.4632186889648438, 13.033735275268555, 18.784378051757812, 0.7417049407958984, 2400, 9.814235375455375e-05]
2023-03-26 21:44:40,773	32k	INFO	====> Epoch: 151
2023-03-26 21:44:54,934	32k	INFO	====> Epoch: 152
2023-03-26 21:45:08,853	32k	INFO	====> Epoch: 153
2023-03-26 21:45:22,743	32k	INFO	====> Epoch: 154
2023-03-26 21:45:36,858	32k	INFO	====> Epoch: 155
2023-03-26 21:45:50,991	32k	INFO	====> Epoch: 156
2023-03-26 21:46:04,783	32k	INFO	====> Epoch: 157
